ending,endingstem,penSyl,person,number,tense,mood,suff1,suff2,stemC1,stemC2,stemC3
ar,ANY,ai,0,0,2,3,ando,ANY,ai,ANY,ANY
ar,ANY,au,0,0,2,3,ando,ANY,au,ANY,ANY
ar,ANY,ei,0,0,2,3,ando,ANY,ei,ANY,ANY
ar,ANY,eu,0,0,2,3,ando,ANY,eu,ANY,ANY
ar,ANY,ANY,1,0,0,1,e,ANY,ANY,ANY,ANY
ar,ANY,ANY,2,0,0,1,es,ANY,ANY,ANY,ANY
ar,ANY,ANY,3,0,0,1,e,ANY,ANY,ANY,ANY
ar,ANY,ANY,1,1,0,1,emos,ANY,ANY,ANY,ANY
ar,ANY,ANY,2,1,0,1,éis,ANY,ANY,ANY,ANY
ar,ANY,ANY,3,1,0,1,en,ANY,ANY,ANY,ANY
ar,c,ANY,1,0,0,1,que,ANY,ANY,ANY,ANY
ar,c,ANY,2,0,0,1,ques,ANY,ANY,ANY,ANY
ar,c,ANY,3,0,0,1,que,ANY,ANY,ANY,ANY
ar,c,ANY,1,1,0,1,quemos,ANY,ANY,ANY,ANY
ar,c,ANY,2,1,0,1,quéis,ANY,ANY,ANY,ANY
ar,c,ANY,3,1,0,1,quen,ANY,ANY,ANY,ANY
ar,g,ANY,1,0,0,1,gue,ANY,ANY,ANY,ANY
ar,g,ANY,2,0,0,1,gues,ANY,ANY,ANY,ANY
ar,g,ANY,3,0,0,1,gue,ANY,ANY,ANY,ANY
ar,g,ANY,1,1,0,1,guemos,ANY,ANY,ANY,ANY
ar,g,ANY,2,1,0,1,guéis,ANY,ANY,ANY,ANY
ar,g,ANY,3,1,0,1,guen,ANY,ANY,ANY,ANY
ar,gu,ANY,1,0,0,1,güe,ANY,ANY,ANY,ANY
ar,gu,ANY,2,0,0,1,gües,ANY,ANY,ANY,ANY
ar,gu,ANY,3,0,0,1,güe,ANY,ANY,ANY,ANY
ar,gu,ANY,1,1,0,1,güemos,ANY,ANY,ANY,ANY
ar,gu,ANY,2,1,0,1,güéis,ANY,ANY,ANY,ANY
ar,gu,ANY,3,1,0,1,güen,ANY,ANY,ANY,ANY
ar,z,ANY,1,0,0,1,ce,ANY,ANY,ANY,ANY
ar,z,ANY,2,0,0,1,ces,ANY,ANY,ANY,ANY
ar,z,ANY,3,0,0,1,ce,ANY,ANY,ANY,ANY
ar,z,ANY,1,1,0,1,cemos,ANY,ANY,ANY,ANY
ar,z,ANY,2,1,0,1,céis,ANY,ANY,ANY,ANY
ar,z,ANY,3,1,0,1,cen,ANY,ANY,ANY,ANY
ar,i,ANY,1,0,0,1,ie,íe,ANY,ANY,ANY
ar,i,ANY,2,0,0,1,ies,íes,ANY,ANY,ANY
ar,i,ANY,3,0,0,1,ie,íe,ANY,ANY,ANY
ar,i,ANY,1,1,0,1,iemos,ANY,ANY,ANY,ANY
ar,i,ANY,2,1,0,1,iéis,ANY,ANY,ANY,ANY
ar,i,ANY,3,1,0,1,ien,íen,ANY,ANY,ANY
ar,u,ANY,1,0,0,1,ue,úe,ANY,ANY,ANY
ar,u,ANY,2,0,0,1,ues,úes,ANY,ANY,ANY
ar,u,ANY,3,0,0,1,ue,úe,ANY,ANY,ANY
ar,u,ANY,1,1,0,1,uemos,ANY,ANY,ANY,ANY
ar,u,ANY,2,1,0,1,uéis,ANY,ANY,ANY,ANY
ar,u,ANY,3,1,0,1,uen,úen,ANY,ANY,ANY
ar,ANY,ai,1,0,0,1,e,ANY,ai,aí,ANY
ar,ANY,ai,2,0,0,1,es,ANY,ai,aí,ANY
ar,ANY,ai,3,0,0,1,e,ANY,ai,aí,ANY
ar,ANY,ai,1,1,0,1,emos,ANY,ai,ANY,ANY
ar,ANY,ai,2,1,0,1,éis,ANY,ai,ANY,ANY
ar,ANY,ai,3,1,0,1,en,ANY,ai,aí,ANY
ar,ANY,au,1,0,0,1,e,ANY,au,aú,ANY
ar,ANY,au,2,0,0,1,es,ANY,au,aú,ANY
ar,ANY,au,3,0,0,1,e,ANY,au,aú,ANY
ar,ANY,au,1,1,0,1,emos,ANY,au,ANY,ANY
ar,ANY,au,2,1,0,1,éis,ANY,au,ANY,ANY
ar,ANY,au,3,1,0,1,en,ANY,au,aú,ANY
ar,ANY,ei,1,0,0,1,e,ANY,ei,eí,ANY
ar,ANY,ei,2,0,0,1,es,ANY,ei,eí,ANY
ar,ANY,ei,3,0,0,1,e,ANY,ei,eí,ANY
ar,ANY,ei,1,1,0,1,emos,ANY,ei,ANY,ANY
ar,ANY,ei,2,1,0,1,éis,ANY,ei,ANY,ANY
ar,ANY,ei,3,1,0,1,en,ANY,ei,eí,ANY
ar,ANY,eu,1,0,0,1,e,ANY,eu,eú,ANY
ar,ANY,eu,2,0,0,1,es,ANY,eu,eú,ANY
ar,ANY,eu,3,0,0,1,e,ANY,eu,eú,ANY
ar,ANY,eu,1,1,0,1,emos,ANY,eu,ANY,ANY
ar,ANY,eu,2,1,0,1,éis,ANY,eu,ANY,ANY
ar,ANY,eu,3,1,0,1,en,ANY,eu,eú,ANY
ar,ANY,ANY,1,0,1,1,ara,ase,ANY,ANY,ANY
ar,ANY,ANY,2,0,1,1,aras,ases,ANY,ANY,ANY
ar,ANY,ANY,3,0,1,1,ara,ase,ANY,ANY,ANY
ar,ANY,ANY,1,1,1,1,áramos,ásemos,ANY,ANY,ANY
ar,ANY,ANY,2,1,1,1,arais,aseis,ANY,ANY,ANY
ar,ANY,ANY,3,1,1,1,aran,asen,ANY,ANY,ANY
ar,gu,ANY,1,0,1,1,guara,guase,ANY,ANY,ANY
ar,gu,ANY,2,0,1,1,guaras,guases,ANY,ANY,ANY
ar,gu,ANY,3,0,1,1,guara,guase,ANY,ANY,ANY
ar,gu,ANY,1,1,1,1,guáramos,guásemos,ANY,ANY,ANY
ar,gu,ANY,2,1,1,1,guarais,guaseis,ANY,ANY,ANY
ar,gu,ANY,3,1,1,1,guaran,guasen,ANY,ANY,ANY
ar,c,ANY,1,0,1,1,cara,case,ANY,ANY,ANY
ar,c,ANY,2,0,1,1,caras,cases,ANY,ANY,ANY
ar,c,ANY,3,0,1,1,cara,case,ANY,ANY,ANY
ar,c,ANY,1,1,1,1,cáramos,cásemos,ANY,ANY,ANY
ar,c,ANY,2,1,1,1,carais,caseis,ANY,ANY,ANY
ar,c,ANY,3,1,1,1,caran,casen,ANY,ANY,ANY
ar,g,ANY,1,0,1,1,gara,gase,ANY,ANY,ANY
ar,g,ANY,2,0,1,1,garas,gases,ANY,ANY,ANY
ar,g,ANY,3,0,1,1,gara,gase,ANY,ANY,ANY
ar,g,ANY,1,1,1,1,gáramos,gásemos,ANY,ANY,ANY
ar,g,ANY,2,1,1,1,garais,gaseis,ANY,ANY,ANY
ar,g,ANY,3,1,1,1,garan,gasen,ANY,ANY,ANY
ar,z,ANY,1,0,1,1,zara,zase,ANY,ANY,ANY
ar,z,ANY,2,0,1,1,zaras,zases,ANY,ANY,ANY
ar,z,ANY,3,0,1,1,zara,zase,ANY,ANY,ANY
ar,z,ANY,1,1,1,1,záramos,zásemos,ANY,ANY,ANY
ar,z,ANY,2,1,1,1,zarais,zaseis,ANY,ANY,ANY
ar,z,ANY,3,1,1,1,zaran,zasen,ANY,ANY,ANY
ar,i,ANY,1,0,1,1,iara,iase,ANY,ANY,ANY
ar,i,ANY,2,0,1,1,iaras,iases,ANY,ANY,ANY
ar,i,ANY,3,0,1,1,iara,iase,ANY,ANY,ANY
ar,i,ANY,1,1,1,1,iáramos,iásemos,ANY,ANY,ANY
ar,i,ANY,2,1,1,1,iarais,iaseis,ANY,ANY,ANY
ar,i,ANY,3,1,1,1,iaran,iasen,ANY,ANY,ANY
ar,u,ANY,1,0,1,1,uara,uase,ANY,ANY,ANY
ar,u,ANY,2,0,1,1,uaras,uases,ANY,ANY,ANY
ar,u,ANY,3,0,1,1,uara,uase,ANY,ANY,ANY
ar,u,ANY,1,1,1,1,uáramos,uásemos,ANY,ANY,ANY
ar,u,ANY,2,1,1,1,uarais,uaseis,ANY,ANY,ANY
ar,u,ANY,3,1,1,1,uaran,uasen,ANY,ANY,ANY
ar,ANY,ai,1,0,1,1,ara,ase,ai,ANY,ANY
ar,ANY,ai,2,0,1,1,aras,ases,ai,ANY,ANY
ar,ANY,ai,3,0,1,1,ara,ase,ai,ANY,ANY
ar,ANY,ai,1,1,1,1,áramos,ásemos,ai,ANY,ANY
ar,ANY,ai,2,1,1,1,arais,aseis,ai,ANY,ANY
ar,ANY,ai,3,1,1,1,aran,asen,ai,ANY,ANY
ar,ANY,au,1,0,1,1,ara,ase,au,ANY,ANY
ar,ANY,au,2,0,1,1,aras,ases,au,ANY,ANY
ar,ANY,au,3,0,1,1,ara,ase,au,ANY,ANY
ar,ANY,au,1,1,1,1,áramos,ásemos,au,ANY,ANY
ar,ANY,au,2,1,1,1,arais,aseis,au,ANY,ANY
ar,ANY,au,3,1,1,1,aran,asen,au,ANY,ANY
ar,ANY,ei,1,0,1,1,ara,ase,ei,ANY,ANY
ar,ANY,ei,2,0,1,1,aras,ases,ei,ANY,ANY
ar,ANY,ei,3,0,1,1,ara,ase,ei,ANY,ANY
ar,ANY,ei,1,1,1,1,áramos,ásemos,ei,ANY,ANY
ar,ANY,ei,2,1,1,1,arais,aseis,ei,ANY,ANY
ar,ANY,ei,3,1,1,1,aran,asen,ei,ANY,ANY
ar,ANY,eu,1,0,1,1,ara,ase,eu,ANY,ANY
ar,ANY,eu,2,0,1,1,aras,ases,eu,ANY,ANY
ar,ANY,eu,3,0,1,1,ara,ase,eu,ANY,ANY
ar,ANY,eu,1,1,1,1,áramos,ásemos,eu,ANY,ANY
ar,ANY,eu,2,1,1,1,arais,aseis,eu,ANY,ANY
ar,ANY,eu,3,1,1,1,aran,asen,eu,ANY,ANY
ar,ANY,ANY,1,0,2,1,are,ANY,ANY,ANY,ANY
ar,ANY,ANY,2,0,2,1,ares,ANY,ANY,ANY,ANY
ar,ANY,ANY,3,0,2,1,are,ANY,ANY,ANY,ANY
ar,ANY,ANY,1,1,2,1,áremos,ANY,ANY,ANY,ANY
ar,ANY,ANY,2,1,2,1,areis,ANY,ANY,ANY,ANY
ar,ANY,ANY,3,1,2,1,aren,ANY,ANY,ANY,ANY
ar,gu,ANY,1,0,2,1,guare,ANY,ANY,ANY,ANY
ar,gu,ANY,2,0,2,1,guares,ANY,ANY,ANY,ANY
ar,gu,ANY,3,0,2,1,guare,ANY,ANY,ANY,ANY
ar,gu,ANY,1,1,2,1,guáremos,ANY,ANY,ANY,ANY
ar,gu,ANY,2,1,2,1,guareis,ANY,ANY,ANY,ANY
ar,gu,ANY,3,1,2,1,guaren,ANY,ANY,ANY,ANY
ar,c,ANY,1,0,2,1,care,ANY,ANY,ANY,ANY
ar,c,ANY,2,0,2,1,cares,ANY,ANY,ANY,ANY
ar,c,ANY,3,0,2,1,care,ANY,ANY,ANY,ANY
ar,c,ANY,1,1,2,1,cáremos,ANY,ANY,ANY,ANY
ar,c,ANY,2,1,2,1,careis,ANY,ANY,ANY,ANY
ar,c,ANY,3,1,2,1,caren,ANY,ANY,ANY,ANY
ar,g,ANY,1,0,2,1,gare,ANY,ANY,ANY,ANY
ar,g,ANY,2,0,2,1,gares,ANY,ANY,ANY,ANY
ar,g,ANY,3,0,2,1,gare,ANY,ANY,ANY,ANY
ar,g,ANY,1,1,2,1,gáremos,ANY,ANY,ANY,ANY
ar,g,ANY,2,1,2,1,gareis,ANY,ANY,ANY,ANY
ar,g,ANY,3,1,2,1,garen,ANY,ANY,ANY,ANY
ar,z,ANY,1,0,2,1,zare,ANY,ANY,ANY,ANY
ar,z,ANY,2,0,2,1,zares,ANY,ANY,ANY,ANY
ar,z,ANY,3,0,2,1,zare,ANY,ANY,ANY,ANY
ar,z,ANY,1,1,2,1,záremos,ANY,ANY,ANY,ANY
ar,z,ANY,2,1,2,1,zareis,ANY,ANY,ANY,ANY
ar,z,ANY,3,1,2,1,zaren,ANY,ANY,ANY,ANY
ar,i,ANY,1,0,2,1,iare,ANY,ANY,ANY,ANY
ar,i,ANY,2,0,2,1,iares,ANY,ANY,ANY,ANY
ar,i,ANY,3,0,2,1,iare,ANY,ANY,ANY,ANY
ar,i,ANY,1,1,2,1,iáremos,ANY,ANY,ANY,ANY
ar,i,ANY,2,1,2,1,iareis,ANY,ANY,ANY,ANY
ar,i,ANY,3,1,2,1,iaren,ANY,ANY,ANY,ANY
ar,u,ANY,1,0,2,1,uare,ANY,ANY,ANY,ANY
ar,u,ANY,2,0,2,1,uares,ANY,ANY,ANY,ANY
ar,u,ANY,3,0,2,1,uare,ANY,ANY,ANY,ANY
ar,u,ANY,1,1,2,1,uáremos,ANY,ANY,ANY,ANY
ar,u,ANY,2,1,2,1,uareis,ANY,ANY,ANY,ANY
ar,u,ANY,3,1,2,1,uaren,ANY,ANY,ANY,ANY
ar,ANY,ai,1,0,2,1,are,ANY,ai,ANY,ANY
ar,ANY,ai,2,0,2,1,ares,ANY,ai,ANY,ANY
ar,ANY,ai,3,0,2,1,are,ANY,ai,ANY,ANY
ar,ANY,ai,1,1,2,1,áremos,ANY,ai,ANY,ANY
ar,ANY,ai,2,1,2,1,areis,ANY,ai,ANY,ANY
ar,ANY,ai,3,1,2,1,aren,ANY,ai,ANY,ANY
ar,ANY,au,1,0,2,1,are,ANY,au,ANY,ANY
ar,ANY,au,2,0,2,1,ares,ANY,au,ANY,ANY
ar,ANY,au,3,0,2,1,are,ANY,au,ANY,ANY
ar,ANY,au,1,1,2,1,áremos,ANY,au,ANY,ANY
ar,ANY,au,2,1,2,1,areis,ANY,au,ANY,ANY
ar,ANY,au,3,1,2,1,aren,ANY,au,ANY,ANY
ar,ANY,ei,1,0,2,1,are,ANY,ei,ANY,ANY
ar,ANY,ei,2,0,2,1,ares,ANY,ei,ANY,ANY
ar,ANY,ei,3,0,2,1,are,ANY,ei,ANY,ANY
ar,ANY,ei,1,1,2,1,áremos,ANY,ei,ANY,ANY
ar,ANY,ei,2,1,2,1,areis,ANY,ei,ANY,ANY
ar,ANY,ei,3,1,2,1,aren,ANY,ei,ANY,ANY
ar,ANY,eu,1,0,2,1,are,ANY,eu,ANY,ANY
ar,ANY,eu,2,0,2,1,ares,ANY,eu,ANY,ANY
ar,ANY,eu,3,0,2,1,are,ANY,eu,ANY,ANY
ar,ANY,eu,1,1,2,1,áremos,ANY,eu,ANY,ANY
ar,ANY,eu,2,1,2,1,areis,ANY,eu,ANY,ANY
ar,ANY,eu,3,1,2,1,aren,ANY,eu,ANY,ANY
er,ANY,ANY,1,0,0,0,o,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,0,0,es,ANY,ANY,ANY,ANY
er,ANY,ANY,3,0,0,0,e,ANY,ANY,ANY,ANY
er,ANY,ANY,1,1,0,0,emos,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,0,0,éis,ANY,ANY,ANY,ANY
er,ANY,ANY,3,1,0,0,en,ANY,ANY,ANY,ANY
er,g,ANY,1,0,0,0,jo,ANY,ANY,ANY,ANY
er,g,ANY,2,0,0,0,ges,ANY,ANY,ANY,ANY
er,g,ANY,3,0,0,0,ge,ANY,ANY,ANY,ANY
er,g,ANY,1,1,0,0,gemos,ANY,ANY,ANY,ANY
er,g,ANY,2,1,0,0,géis,ANY,ANY,ANY,ANY
er,g,ANY,3,1,0,0,gen,ANY,ANY,ANY,ANY
er,c,ANY,1,0,0,0,zo,ANY,ANY,ANY,ANY
er,c,ANY,2,0,0,0,ces,ANY,ANY,ANY,ANY
er,c,ANY,3,0,0,0,ce,ANY,ANY,ANY,ANY
er,c,ANY,1,1,0,0,cemos,ANY,ANY,ANY,ANY
er,c,ANY,2,1,0,0,céis,ANY,ANY,ANY,ANY
er,c,ANY,3,1,0,0,cen,ANY,ANY,ANY,ANY
er,ANY,ANY,1,0,1,0,ía,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,1,0,ías,ANY,ANY,ANY,ANY
er,ANY,ANY,3,0,1,0,ía,ANY,ANY,ANY,ANY
er,ANY,ANY,1,1,1,0,íamos,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,1,0,íais,ANY,ANY,ANY,ANY
er,ANY,ANY,3,1,1,0,ían,ANY,ANY,ANY,ANY
er,g,ANY,1,0,1,0,gía,ANY,ANY,ANY,ANY
er,g,ANY,2,0,1,0,gías,ANY,ANY,ANY,ANY
er,g,ANY,3,0,1,0,gía,ANY,ANY,ANY,ANY
er,g,ANY,1,1,1,0,gíamos,ANY,ANY,ANY,ANY
er,g,ANY,2,1,1,0,gíais,ANY,ANY,ANY,ANY
er,g,ANY,3,1,1,0,gían,ANY,ANY,ANY,ANY
er,c,ANY,1,0,1,0,cía,ANY,ANY,ANY,ANY
er,c,ANY,2,0,1,0,cías,ANY,ANY,ANY,ANY
er,c,ANY,3,0,1,0,cía,ANY,ANY,ANY,ANY
er,c,ANY,1,1,1,0,cíamos,ANY,ANY,ANY,ANY
er,c,ANY,2,1,1,0,cíais,ANY,ANY,ANY,ANY
er,c,ANY,3,1,1,0,cían,ANY,ANY,ANY,ANY
er,ANY,ANY,1,0,3,0,í,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,3,0,iste,ANY,ANY,ANY,ANY
er,ANY,ANY,3,0,3,0,ió,ANY,ANY,ANY,ANY
er,ANY,ANY,1,1,3,0,imos,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,3,0,isteis,ANY,ANY,ANY,ANY
er,ANY,ANY,3,1,3,0,ieron,ANY,ANY,ANY,ANY
er,g,ANY,1,0,3,0,gí,ANY,ANY,ANY,ANY
er,g,ANY,2,0,3,0,giste,ANY,ANY,ANY,ANY
er,g,ANY,3,0,3,0,gió,ANY,ANY,ANY,ANY
er,g,ANY,1,1,3,0,gimos,ANY,ANY,ANY,ANY
er,g,ANY,2,1,3,0,gisteis,ANY,ANY,ANY,ANY
er,g,ANY,3,1,3,0,gieron,ANY,ANY,ANY,ANY
er,c,ANY,1,0,3,0,cí,ANY,ANY,ANY,ANY
er,c,ANY,2,0,3,0,ciste,ANY,ANY,ANY,ANY
er,c,ANY,3,0,3,0,ció,ANY,ANY,ANY,ANY
er,c,ANY,1,1,3,0,cimos,ANY,ANY,ANY,ANY
er,c,ANY,2,1,3,0,cisteis,ANY,ANY,ANY,ANY
er,c,ANY,3,1,3,0,cieron,ANY,ANY,ANY,ANY
er,ANY,ANY,1,0,2,0,eré,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,2,0,erás,ANY,ANY,ANY,ANY
er,ANY,ANY,3,0,2,0,erá,ANY,ANY,ANY,ANY
er,ANY,ANY,1,1,2,0,eremos,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,2,0,eréis,ANY,ANY,ANY,ANY
er,ANY,ANY,3,1,2,0,erán,ANY,ANY,ANY,ANY
er,g,ANY,1,0,2,0,geré,ANY,ANY,ANY,ANY
er,g,ANY,2,0,2,0,gerás,ANY,ANY,ANY,ANY
er,g,ANY,3,0,2,0,gerá,ANY,ANY,ANY,ANY
er,g,ANY,1,1,2,0,geremos,ANY,ANY,ANY,ANY
er,g,ANY,2,1,2,0,geréis,ANY,ANY,ANY,ANY
er,g,ANY,3,1,2,0,gerán,ANY,ANY,ANY,ANY
er,c,ANY,1,0,2,0,ceré,ANY,ANY,ANY,ANY
er,c,ANY,2,0,2,0,cerás,ANY,ANY,ANY,ANY
er,c,ANY,3,0,2,0,cerá,ANY,ANY,ANY,ANY
er,c,ANY,1,1,2,0,ceremos,ANY,ANY,ANY,ANY
er,c,ANY,2,1,2,0,ceréis,ANY,ANY,ANY,ANY
er,c,ANY,3,1,2,0,cerán,ANY,ANY,ANY,ANY
er,ANY,ANY,1,0,4,0,ería,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,4,0,erías,ANY,ANY,ANY,ANY
er,ANY,ANY,3,0,4,0,ería,ANY,ANY,ANY,ANY
er,ANY,ANY,1,1,4,0,eríamos,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,4,0,eríais,ANY,ANY,ANY,ANY
er,ANY,ANY,3,1,4,0,erían,ANY,ANY,ANY,ANY
er,g,ANY,1,0,4,0,gería,ANY,ANY,ANY,ANY
er,g,ANY,2,0,4,0,gerías,ANY,ANY,ANY,ANY
er,g,ANY,3,0,4,0,gería,ANY,ANY,ANY,ANY
er,g,ANY,1,1,4,0,geríamos,ANY,ANY,ANY,ANY
er,g,ANY,2,1,4,0,geríais,ANY,ANY,ANY,ANY
er,g,ANY,3,1,4,0,gerían,ANY,ANY,ANY,ANY
er,c,ANY,1,0,4,0,cería,ANY,ANY,ANY,ANY
er,c,ANY,2,0,4,0,cerías,ANY,ANY,ANY,ANY
er,c,ANY,3,0,4,0,cería,ANY,ANY,ANY,ANY
er,c,ANY,1,1,4,0,ceríamos,ANY,ANY,ANY,ANY
er,c,ANY,2,1,4,0,ceríais,ANY,ANY,ANY,ANY
er,c,ANY,3,1,4,0,cerían,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,0,2,e,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,0,2,ed,ANY,ANY,ANY,ANY
er,g,ANY,2,0,0,0,ge,ANY,ANY,ANY,ANY
er,g,ANY,2,1,0,0,ged,ANY,ANY,ANY,ANY
er,c,ANY,2,0,0,0,ce,ANY,ANY,ANY,ANY
er,c,ANY,2,1,0,0,ced,ANY,ANY,ANY,ANY
er,ANY,ANY,0,0,0,3,er,ANY,ANY,ANY,ANY
er,g,ANY,0,0,0,3,ger,ANY,ANY,ANY,ANY
er,c,ANY,0,0,0,3,cer,ANY,ANY,ANY,ANY
er,ANY,ANY,0,0,1,3,ido,ANY,ANY,ANY,ANY
er,g,ANY,0,0,1,3,gido,ANY,ANY,ANY,ANY
er,c,ANY,0,0,1,3,cido,ANY,ANY,ANY,ANY
er,ANY,ANY,0,0,2,3,iendo,ANY,ANY,ANY,ANY
er,g,ANY,0,0,2,3,giendo,ANY,ANY,ANY,ANY
er,c,ANY,0,0,2,3,ciendo,ANY,ANY,ANY,ANY
er,ANY,ANY,1,0,0,1,a,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,0,1,as,ANY,ANY,ANY,ANY
er,ANY,ANY,3,0,0,1,a,ANY,ANY,ANY,ANY
er,ANY,ANY,1,1,0,1,amos,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,0,1,áis,ANY,ANY,ANY,ANY
er,ANY,ANY,3,1,0,1,an,ANY,ANY,ANY,ANY
er,g,ANY,1,0,0,1,ja,ANY,ANY,ANY,ANY
er,g,ANY,2,0,0,1,jas,ANY,ANY,ANY,ANY
er,g,ANY,3,0,0,1,ja,ANY,ANY,ANY,ANY
er,g,ANY,1,1,0,1,jamos,ANY,ANY,ANY,ANY
er,g,ANY,2,1,0,1,jáis,ANY,ANY,ANY,ANY
er,g,ANY,3,1,0,1,jan,ANY,ANY,ANY,ANY
er,c,ANY,1,0,0,1,za,ANY,ANY,ANY,ANY
er,c,ANY,2,0,0,1,zas,ANY,ANY,ANY,ANY
er,c,ANY,3,0,0,1,za,ANY,ANY,ANY,ANY
er,c,ANY,1,1,0,1,zamos,ANY,ANY,ANY,ANY
er,c,ANY,2,1,0,1,záis,ANY,ANY,ANY,ANY
er,c,ANY,3,1,0,1,zan,ANY,ANY,ANY,ANY
er,ANY,ANY,1,0,1,1,iera,iese,ANY,ANY,ANY
er,ANY,ANY,2,0,1,1,ieras,ieses,ANY,ANY,ANY
er,ANY,ANY,3,0,1,1,iera,iese,ANY,ANY,ANY
er,ANY,ANY,1,1,1,1,iéramos,iésemos,ANY,ANY,ANY
er,ANY,ANY,2,1,1,1,ierais,ieseis,ANY,ANY,ANY
er,ANY,ANY,3,1,1,1,ieran,iesen,ANY,ANY,ANY
er,g,ANY,1,0,1,1,giera,giese,ANY,ANY,ANY
er,g,ANY,2,0,1,1,gieras,gieses,ANY,ANY,ANY
er,g,ANY,3,0,1,1,giera,giese,ANY,ANY,ANY
er,g,ANY,1,1,1,1,giéramos,giésemos,ANY,ANY,ANY
er,g,ANY,2,1,1,1,gierais,gieseis,ANY,ANY,ANY
er,g,ANY,3,1,1,1,gieran,giesen,ANY,ANY,ANY
er,c,ANY,1,0,1,1,ciera,ciese,ANY,ANY,ANY
er,c,ANY,2,0,1,1,cieras,cieses,ANY,ANY,ANY
er,c,ANY,3,0,1,1,ciera,ciese,ANY,ANY,ANY
er,c,ANY,1,1,1,1,ciéramos,ciésemos,ANY,ANY,ANY
er,c,ANY,2,1,1,1,cierais,cieseis,ANY,ANY,ANY
er,c,ANY,3,1,1,1,cieran,ciesen,ANY,ANY,ANY
er,ANY,ANY,1,0,2,1,iere,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,2,1,ieres,ANY,ANY,ANY,ANY
er,ANY,ANY,3,0,2,1,iere,ANY,ANY,ANY,ANY
er,ANY,ANY,1,1,2,1,iéremos,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,2,1,iereis,ANY,ANY,ANY,ANY
er,ANY,ANY,3,1,2,1,ieren,ANY,ANY,ANY,ANY
er,g,ANY,1,0,2,1,giere,ANY,ANY,ANY,ANY
er,g,ANY,2,0,2,1,gieres,ANY,ANY,ANY,ANY
er,g,ANY,3,0,2,1,giere,ANY,ANY,ANY,ANY
er,g,ANY,1,1,2,1,giéremos,ANY,ANY,ANY,ANY
er,g,ANY,2,1,2,1,giereis,ANY,ANY,ANY,ANY
er,g,ANY,3,1,2,1,gieren,ANY,ANY,ANY,ANY
er,c,ANY,1,0,2,1,ciere,ANY,ANY,ANY,ANY
er,c,ANY,2,0,2,1,cieres,ANY,ANY,ANY,ANY
er,c,ANY,3,0,2,1,ciere,ANY,ANY,ANY,ANY
er,c,ANY,1,1,2,1,ciéremos,ANY,ANY,ANY,ANY
er,c,ANY,2,1,2,1,ciereis,ANY,ANY,ANY,ANY
er,c,ANY,3,1,2,1,cieren,ANY,ANY,ANY,ANY
ir,ANY,ANY,1,0,0,0,o,ANY,ANY,ANY,ANY
ir,ANY,ANY,2,0,0,0,es,ANY,ANY,ANY,ANY
ir,ANY,ANY,3,0,0,0,e,ANY,ANY,ANY,ANY
ir,ANY,ANY,1,1,0,0,imos,ANY,ANY,ANY,ANY
ir,ANY,ANY,2,1,0,0,ís,ANY,ANY,ANY,ANY
ir,ANY,ANY,3,1,0,0,en,ANY,ANY,ANY,ANY
ir,qu,ANY,1,0,0,0,co,ANY,ANY,ANY,ANY
ir,qu,ANY,2,0,0,0,ques,ANY,ANY,ANY,ANY
ir,qu,ANY,3,0,0,0,que,ANY,ANY,ANY,ANY
ir,qu,ANY,1,1,0,0,quimos,ANY,ANY,ANY,ANY
ir,qu,ANY,2,1,0,0,quís,ANY,ANY,ANY,ANY
ir,qu,ANY,3,1,0,0,quen,ANY,ANY,ANY,ANY
ir,g,ANY,1,0,0,0,jo,ANY,ANY,ANY,ANY
ir,g,ANY,2,0,0,0,ges,ANY,ANY,ANY,ANY
ir,g,ANY,3,0,0,0,ge,ANY,ANY,ANY,ANY
ir,g,ANY,1,1,0,0,gimos,ANY,ANY,ANY,ANY
ir,g,ANY,2,1,0,0,gís,ANY,ANY,ANY,ANY
ir,g,ANY,3,1,0,0,gen,ANY,ANY,ANY,ANY
ir,c,ANY,1,0,0,0,zo,ANY,ANY,ANY,ANY
ir,c,ANY,2,0,0,0,ces,ANY,ANY,ANY,ANY
ir,c,ANY,3,0,0,0,ce,ANY,ANY,ANY,ANY
ir,c,ANY,1,1,0,0,cimos,ANY,ANY,ANY,ANY
ir,c,ANY,2,1,0,0,cís,ANY,ANY,ANY,ANY
ir,c,ANY,3,1,0,0,cen,ANY,ANY,ANY,ANY
ir,ANY,u,1,0,0,0,o,ANY,ú,ANY,ANY
